,nuts,original_code,original_name,eurocrops,source,4o,hermes
1894,dk,7,0,Korn/bælgsæd max. 50% bælgsæd,gpt-4o,Korn/bælgsæd max. 50% bælgsæd,
1895,dk,7,Korn + bælgsæd under,Korn/bælgsæd max. 50% bælgsæd,gpt-4o,Korn/bælgsæd max. 50% bælgsæd,
1896,dk,7,Korn + bælgsæd under 50% bælgsæd,Korn/bælgsæd max. 50% bælgsæd,gpt-4o,Korn/bælgsæd max. 50% bælgsæd,
1897,dk,7,Korn/b{lgs{d max. 50% b{lgs{d,Korn/bælgsæd max. 50% bælgsæd,gpt-4o,Korn/bælgsæd max. 50% bælgsæd,
1898,dk,7,Korn/bælgsæd max. 50% bælgsæd,Korn/bælgsæd max. 50% bælgsæd,original_name,Korn/bælgsæd max. 50% bælgsæd,
1899,dk,701,0,Grønkorn af vårbyg,manual,,
1900,dk,701,Grønkorn af vårbyg,Grønkorn af vårbyg,original_name,,
1901,dk,702,0,Grønkorn af vårhvede,gpt-4o,Grønkorn af vårhvede,
1902,dk,702,Grønkorn af vårhvede,Grønkorn af vårhvede,original_name,Grønkorn af vårhvede,
1903,dk,702,Grønkron af vårhvede,Grønkorn af vårhvede,gpt-4o,Grønkorn af vårhvede,
1904,dk,703,0,Grønkorn af vårhavre,manual,,
1905,dk,703,Grønkorn af vårhavre,Grønkorn af vårhavre,original_name,,
1906,dk,704,0,Grønkorn af vårrug,manual,,
1907,dk,704,Grønkorn af vårrug,Grønkorn af vårrug,original_name,,
1908,dk,705,0,Grønkorn af vårtriticale,manual,,
1909,dk,705,Grønkorn af vårtriticale,Grønkorn af vårtriticale,original_name,,
1910,dk,706,0,Grønkorn af vinterbyg,manual,,
1911,dk,706,Grønkorn af vinterbyg,Grønkorn af vinterbyg,original_name,,
1912,dk,707,0,Grønkorn af vinterhvede,manual,,
1913,dk,707,Grønkorn af vinterhvede,Grønkorn af vinterhvede,original_name,,
1914,dk,709,0,Grønkorn af vinterrug,manual,,
1915,dk,709,Grønkorn af vinterrug,Grønkorn af vinterrug,original_name,,
1916,dk,900,\vrige afgr|der,Øvrige afgrøder,gpt-4o,Øvrige afgrøder,
1917,dk,900,\vrige afgrøder,Øvrige afgrøder,gpt-4o,Øvrige afgrøder,
1918,dk,900,Øvrige afgrøder,Øvrige afgrøder,original_name,Øvrige afgrøder,
1919,dk,903,0,"Lysåbne arealer, fredsskovspligtige",gpt-4o,"Lysåbne arealer, fredsskovspligtige",
1920,dk,903,"Lys}bne arealer, fredsskovspligtige","Lysåbne arealer, fredsskovspligtige",gpt-4o,"Lysåbne arealer, fredsskovspligtige",
1921,dk,903,Lysåbne arealer i sk,"Lysåbne arealer, fredsskovspligtige",gpt-4o,"Lysåbne arealer, fredsskovspligtige",
1922,dk,903,Lysåbne arealer i skov,"Lysåbne arealer, fredsskovspligtige",gpt-4o,"Lysåbne arealer, fredsskovspligtige",
1923,dk,903,"Lysåbne arealer, fredsskovspligtige","Lysåbne arealer, fredsskovspligtige",original_name,"Lysåbne arealer, fredsskovspligtige",
1924,dk,904,]bne arealer i skov,Åbne arealer i skov,gpt-4o,Åbne arealer i skov,
1925,dk,904,Åbne arealer i skov,Åbne arealer i skov,original_name,Åbne arealer i skov,
1926,dk,905,Anden anvendelse på,Anden anvendelse på tilsagnsarealer,gpt-4o,Anden anvendelse på tilsagnsarealer,
1927,dk,905,Anden anvendelse på tilsagnsarealer,Anden anvendelse på tilsagnsarealer,original_name,Anden anvendelse på tilsagnsarealer,
1928,dk,907,0,Økologiske naturarealer,gpt-4o,Økologiske naturarealer,
1929,dk,907,"Naturarealer, økologisk jordbrug",Økologiske naturarealer,gpt-4o,Økologiske naturarealer,
1930,dk,907,Økologiske naturarea,Økologiske naturarealer,gpt-4o,Økologiske naturarealer,
1931,dk,907,Økologiske naturarealer,Økologiske naturarealer,original_name,Økologiske naturarealer,
1932,dk,908,0,"Naturarealer, ansøgning om miljøtilsagn",gpt-4o,"Naturarealer, ansøgning om miljøtilsagn",
1933,dk,908,"Naturarealer, ansøgn","Naturarealer, ansøgning om miljøtilsagn",gpt-4o,"Naturarealer, ansøgning om miljøtilsagn",
1934,dk,908,"Naturarealer, ansøgning om miljøtilsagn","Naturarealer, ansøgning om miljøtilsagn",original_name,"Naturarealer, ansøgning om miljøtilsagn",
1935,dk,921,Bar jord,Intern kode: Bar jord,gpt-4o,Intern kode: Bar jord,
1936,dk,921,Intern kode: Bar jord,Intern kode: Bar jord,original_name,Intern kode: Bar jord,
1937,dk,960,"Gr{s, udl{g/eftersl. efter gr|nkorn o.l","Græs, udlæg/eftersl. efter grønkorn o.l",gpt-4o,"Græs, udlæg/eftersl. efter grønkorn o.l",
1938,dk,960,"Græs, udlæg/eftersl. efter grønkorn o.l","Græs, udlæg/eftersl. efter grønkorn o.l",original_name,"Græs, udlæg/eftersl. efter grønkorn o.l",
1939,dk,998,Ukendt afgr|de,Ukendt afgrøde,gpt-4o,Ukendt afgrøde,
1940,dk,998,Ukendt afgrøde,Ukendt afgrøde,original_name,Ukendt afgrøde,
1941,dk,999,Ugyldig afgr|dekode,Ugyldig afgr|dekode,original_name,Ugyldig afgr|dekode,
1942,dk,999,Ugyldig afgrødekode,Ugyldig afgr|dekode,gpt-4o,Ugyldig afgr|dekode,
1943,iti1,1098,VIVAI FLORICOLI,Vivaio specie ornamentali,gpt-4o,Vivaio specie ornamentali,
1944,iti1,1098,Vivaio specie ornamentali,Vivaio specie ornamentali,original_name,Vivaio specie ornamentali,
1945,nl,1044,Papaver,Papaver (klaproos),gpt-4o,Papaver (klaproos),
1946,nl,1044,Papaver (klaproos),Papaver (klaproos),original_name,Papaver (klaproos),
1947,nl,1067,"Bos- en haagplanten, open grond","Bos- en haagplanten, open grond",original_name,"Bos- en haagplanten, open grond,",
1948,nl,1067,"Bos- en haagplanten, open grond,","Bos- en haagplanten, open grond",manual,"Bos- en haagplanten, open grond,",
1949,nl,1068,"Buxus, open grond","Buxus, open grond",original_name,"Buxus, open grond",
1950,nl,1068,"Buxus, open grond,","Buxus, open grond",gpt-4o,"Buxus, open grond",
1951,nl,1069,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open ","Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",gpt-4o,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",
1952,nl,1069,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond","Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",original_name,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",
1953,nl,1069,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond,","Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",gpt-4o,"Ericaceae (Zoals erica, calluna, rododendron, azalea), open grond",
1954,nl,1070,"Laanbomen/parkbomen, onderstammen, open grond","Laanbomen/parkbomen, onderstammen, open grond",original_name,"Laanbomen/parkbomen, onderstammen, open grond",
1955,nl,1070,"Laanbomen/parkbomen, onderstammen, open grond,","Laanbomen/parkbomen, onderstammen, open grond",gpt-4o,"Laanbomen/parkbomen, onderstammen, open grond",
1956,nl,1071,"Laanbomen/parkbomen, opzetters, open grond","Laanbomen/parkbomen, opzetters, open grond",original_name,"Laanbomen/parkbomen, opzetters, open grond,",
1957,nl,1071,"Laanbomen/parkbomen, opzetters, open grond,","Laanbomen/parkbomen, opzetters, open grond",manual,"Laanbomen/parkbomen, opzetters, open grond,",
1958,nl,1072,"Laanbomen/parkbomen, spillen, open grond","Laanbomen/parkbomen, spillen, open grond",original_name,"Laanbomen/parkbomen, spillen, open grond,",
1959,nl,1072,"Laanbomen/parkbomen, spillen, open grond,","Laanbomen/parkbomen, spillen, open grond",manual,"Laanbomen/parkbomen, spillen, open grond,",
1960,nl,1073,"Rozenstruiken (incl, zaailingen en onderstammen), open grond","Rozenstruiken (incl, zaailingen en onderstammen), open grond",original_name,"Rozenstruiken (incl, zaailingen en onderstammen), open grond",
1961,nl,1073,"Rozenstruiken (incl, zaailingen en onderstammen), open grond,","Rozenstruiken (incl, zaailingen en onderstammen), open grond",gpt-4o,"Rozenstruiken (incl, zaailingen en onderstammen), open grond",
1962,nl,1074,"Sierconiferen, open grond","Sierconiferen, open grond",original_name,"Sierconiferen, open grond,",
1963,nl,1074,"Sierconiferen, open grond,","Sierconiferen, open grond",manual,"Sierconiferen, open grond,",
1964,nl,1075,"Sierheesters en klimplanten, open grond","Sierheesters en klimplanten, open grond",original_name,"Sierheesters en klimplanten, open grond,",
1965,nl,1075,"Sierheesters en klimplanten, open grond,","Sierheesters en klimplanten, open grond",manual,"Sierheesters en klimplanten, open grond,",
1966,nl,1076,"Trek- en besheesters, open grond","Trek- en besheesters, open grond",original_name,"Trek- en besheesters, open grond,",
1967,nl,1076,"Trek- en besheesters, open grond,","Trek- en besheesters, open grond",manual,"Trek- en besheesters, open grond,",
1968,nl,1077,"Vruchtbomen, moerbomen, open grond","Vruchtbomen, moerbomen, open grond",original_name,"Vruchtbomen, moerbomen, open grond,",
1969,nl,1077,"Vruchtbomen, moerbomen, open grond,","Vruchtbomen, moerbomen, open grond",manual,"Vruchtbomen, moerbomen, open grond,",
1970,nl,1078,"Vruchtbomen, onderstammen, open grond","Vruchtbomen, onderstammen, open grond",original_name,"Vruchtbomen, onderstammen, open grond",
1971,nl,1078,"Vruchtbomen, onderstammen, open grond,","Vruchtbomen, onderstammen, open grond",gpt-4o,"Vruchtbomen, onderstammen, open grond",
1972,nl,1079,"Vruchtbomen, overig, open grond","Vruchtbomen, overig, open grond",original_name,"Vruchtbomen, overig, open grond",
1973,nl,1079,"Vruchtbomen, overig, open grond,","Vruchtbomen, overig, open grond",gpt-4o,"Vruchtbomen, overig, open grond",
1974,nl,1080,"Vaste planten, open grond","Vaste planten, open grond",original_name,"Vaste planten, open grond,",
1975,nl,1080,"Vaste planten, open grond,","Vaste planten, open grond",manual,"Vaste planten, open grond,",
1976,nl,1081,"Bos- en haagplanten, pot- en containerveld","Bos- en haagplanten, pot- en containerveld",original_name,"Bos- en haagplanten, pot- en containerveld,",
1977,nl,1081,"Bos- en haagplanten, pot- en containerveld,","Bos- en haagplanten, pot- en containerveld",manual,"Bos- en haagplanten, pot- en containerveld,",
1978,nl,1082,"Buxus, pot- en containerveld","Buxus, pot- en containerveld",original_name,"Buxus, pot- en containerveld,",
1979,nl,1082,"Buxus, pot- en containerveld,","Buxus, pot- en containerveld",manual,"Buxus, pot- en containerveld,",
1980,nl,1083,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- ","Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",gpt-4o,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",
1981,nl,1083,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld","Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",original_name,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",
1982,nl,1083,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld,","Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",gpt-4o,"Ericaceae (Zoals erica, calluna, rododendron, azalea), pot- en containerveld",
1983,nl,1084,"Laanbomen/parkbomen, onderstammen, pot- en containerveld","Laanbomen/parkbomen, onderstammen, pot- en containerveld",original_name,"Laanbomen/parkbomen, onderstammen, pot- en containerveld",
1984,nl,1084,"Laanbomen/parkbomen, onderstammen, pot- en containerveld,","Laanbomen/parkbomen, onderstammen, pot- en containerveld",gpt-4o,"Laanbomen/parkbomen, onderstammen, pot- en containerveld",
1985,nl,1085,"Laanbomen/parkbomen, opzetters, pot- en containerveld","Laanbomen/parkbomen, opzetters, pot- en containerveld",original_name,"Laanbomen/parkbomen, opzetters, pot- en containerveld",
1986,nl,1085,"Laanbomen/parkbomen, opzetters, pot- en containerveld,","Laanbomen/parkbomen, opzetters, pot- en containerveld",gpt-4o,"Laanbomen/parkbomen, opzetters, pot- en containerveld",
1987,nl,1086,"Laanbomen/parkbomen, spillen, pot- en containerveld","Laanbomen/parkbomen, spillen, pot- en containerveld",original_name,"Laanbomen/parkbomen, spillen, pot- en containerveld",
1988,nl,1086,"Laanbomen/parkbomen, spillen, pot- en containerveld,","Laanbomen/parkbomen, spillen, pot- en containerveld",gpt-4o,"Laanbomen/parkbomen, spillen, pot- en containerveld",
1989,nl,1087,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en co","Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",gpt-4o,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",
1990,nl,1087,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld","Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",original_name,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",
1991,nl,1087,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld,","Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",gpt-4o,"Rozenstruiken (incl, zaailingen en onderstammen), pot- en containerveld",
1992,nl,1088,"Sierconiferen, pot- en containerveld","Sierconiferen, pot- en containerveld",original_name,"Sierconiferen, pot- en containerveld",
1993,nl,1088,"Sierconiferen, pot- en containerveld,","Sierconiferen, pot- en containerveld",gpt-4o,"Sierconiferen, pot- en containerveld",
1994,nl,1089,"Sierheesters en klimplanten, pot- en containerveld","Sierheesters en klimplanten, pot- en containerveld",original_name,"Sierheesters en klimplanten, pot- en containerveld",
1995,nl,1089,"Sierheesters en klimplanten, pot- en containerveld,","Sierheesters en klimplanten, pot- en containerveld",gpt-4o,"Sierheesters en klimplanten, pot- en containerveld",
1996,nl,1090,"Trek- en besheesters, pot- en containerveld","Trek- en besheesters, pot- en containerveld",original_name,"Trek- en besheesters, pot- en containerveld,",
1997,nl,1090,"Trek- en besheesters, pot- en containerveld,","Trek- en besheesters, pot- en containerveld",manual,"Trek- en besheesters, pot- en containerveld,",
1998,nl,1091,"Vruchtbomen, moerbomen, pot- en containerveld","Vruchtbomen, moerbomen, pot- en containerveld",original_name,"Vruchtbomen, moerbomen, pot- en containerveld,",
1999,nl,1091,"Vruchtbomen, moerbomen, pot- en containerveld,","Vruchtbomen, moerbomen, pot- en containerveld",manual,"Vruchtbomen, moerbomen, pot- en containerveld,",
2000,nl,1092,"Vruchtbomen, onderstammen, pot- en containerveld","Vruchtbomen, onderstammen, pot- en containerveld",original_name,"Vruchtbomen, onderstammen, pot- en containerveld",
2001,nl,1092,"Vruchtbomen, onderstammen, pot- en containerveld,","Vruchtbomen, onderstammen, pot- en containerveld",gpt-4o,"Vruchtbomen, onderstammen, pot- en containerveld",
2002,nl,1093,"Vruchtbomen, overig, pot- en containerveld","Vruchtbomen, overig, pot- en containerveld",original_name,"Vruchtbomen, overig, pot- en containerveld,",
2003,nl,1093,"Vruchtbomen, overig, pot- en containerveld,","Vruchtbomen, overig, pot- en containerveld",manual,"Vruchtbomen, overig, pot- en containerveld,",
2004,nl,1094,"Vaste planten, pot- en containerteelt","Vaste planten, pot- en containerteelt",original_name,"Vaste planten, pot- en containerteelt",
2005,nl,1094,"Vaste planten, pot- en containerteelt,","Vaste planten, pot- en containerteelt",gpt-4o,"Vaste planten, pot- en containerteelt",
2006,nl,1095,Appelen. Aangeplant lopende seizoen.,Appels. Aangeplant lopende seizoen.,gpt-4o,Appels. Aangeplant lopende seizoen.,
2007,nl,1095,Appels. Aangeplant lopende seizoen.,Appels. Aangeplant lopende seizoen.,original_name,Appels. Aangeplant lopende seizoen.,
2008,nl,1096,Appelen. Aangeplant voorafgaande aan lopende seizoen.,Appels. Aangeplant voorafgaande aan lopende seizoen.,gpt-4o,Appels. Aangeplant voorafgaande aan lopende seizoen.,
2009,nl,1096,Appels. Aangeplant voorafgaande aan lopende seizoen.,Appels. Aangeplant voorafgaande aan lopende seizoen.,original_name,Appels. Aangeplant voorafgaande aan lopende seizoen.,
2010,nl,1873,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industri","Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",gpt-4o,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",
2011,nl,1873,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)","Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",original_name,"Bessen, zwarte (opbrengst verwerkt voor verwerkende industrie)",
2012,nl,1921,Graszoden,Graszoden ,gpt-4o,Graszoden ,
2013,nl,1921,Graszoden ,Graszoden ,original_name,Graszoden ,
2014,nl,1922,"Koolzaad, winter (incl. boterzaad)","Koolzaad, winter (incl. boterzaad) ",gpt-4o,"Koolzaad, winter (incl. boterzaad) ",
2015,nl,1922,"Koolzaad, winter (incl. boterzaad) ","Koolzaad, winter (incl. boterzaad) ",original_name,"Koolzaad, winter (incl. boterzaad) ",
2016,nl,1922,"Koolzaad, winter (ook boterzaad)","Koolzaad, winter (incl. boterzaad) ",gpt-4o,"Koolzaad, winter (incl. boterzaad) ",
2017,nl,1923,"Koolzaad, zomer (incl. boterzaad)","Koolzaad, zomer (incl. boterzaad) ",gpt-4o,"Koolzaad, zomer (incl. boterzaad) ",
2018,nl,1923,"Koolzaad, zomer (incl. boterzaad) ","Koolzaad, zomer (incl. boterzaad) ",original_name,"Koolzaad, zomer (incl. boterzaad) ",
2019,nl,1923,"Koolzaad, zomer (ook boterzaad)","Koolzaad, zomer (incl. boterzaad) ",gpt-4o,"Koolzaad, zomer (incl. boterzaad) ",
2020,nl,1931,"Uien, poot en plant (incl. sjalotten)","Uien, poot- en plant- (incl. sjalotten)",gpt-4o,"Uien, poot- en plant- (incl. sjalotten)",
2021,nl,1931,"Uien, poot- en plant- (incl. sjalotten)","Uien, poot- en plant- (incl. sjalotten)",original_name,"Uien, poot- en plant- (incl. sjalotten)",
2022,nl,1932,Uien poot en plant eerstejaars,"Uien, poot en plant, 1e jaars ",gpt-4o,"Uien, poot en plant, 1e jaars ",
2023,nl,1932,"Uien, poot en plant, 1e jaars ","Uien, poot en plant, 1e jaars ",original_name,"Uien, poot en plant, 1e jaars ",
2024,nl,1933,Uien poot en plant tweedejaars,"Uien, poot en plant, 2e jaars ",gpt-4o,"Uien, poot en plant, 2e jaars ",
2025,nl,1933,"Uien, poot en plant, 2e jaars ","Uien, poot en plant, 2e jaars ",original_name,"Uien, poot en plant, 2e jaars ",
2026,nl,1935,Maiskolvensilage,Maiskolvensilage,original_name,Maiskolvensilage,
2027,nl,1935,Maiskolvesilage,Maiskolvensilage,gpt-4o,Maiskolvensilage,
2028,nl,1936,"Bos, blijvend, met herplantplicht","Bos, blijvend, met herplantplicht ",manual,"Bos, blijvend, met herplantplicht",
2029,nl,1936,"Bos, blijvend, met herplantplicht ","Bos, blijvend, met herplantplicht ",original_name,"Bos, blijvend, met herplantplicht",
2030,nl,2025,"Aardappelen, bestrijdingsmaatregel AM","Aardappelen, bestrijdingsmaatregel AM ",manual,"Aardappelen, bestrijdingsmaatregel AM",
2031,nl,2025,"Aardappelen, bestrijdingsmaatregel AM ","Aardappelen, bestrijdingsmaatregel AM ",original_name,"Aardappelen, bestrijdingsmaatregel AM",
2032,nl,2032,"Mais, energie-","Maïs, energie-",gpt-4o,"Maïs, energie-",
2033,nl,2032,"Maïs, energie-","Maïs, energie-",original_name,"Maïs, energie-",
2034,nl,2300,Onbeteelde grond door een teeltverbod/ontheffing,Onbeteelde grond vanwege een teeltverbod/ontheffing,gpt-4o,Onbeteelde grond vanwege een teeltverbod/ontheffing,
2035,nl,2300,Onbeteelde grond vanwege een teeltverbod/ontheffing,Onbeteelde grond vanwege een teeltverbod/ontheffing,original_name,Onbeteelde grond vanwege een teeltverbod/ontheffing,
2036,nl,237,Rogge (geen snijrogge),Rogge (geen snijrogge) ,manual,Rogge (geen snijrogge),
2037,nl,237,Rogge (geen snijrogge) ,Rogge (geen snijrogge) ,original_name,Rogge (geen snijrogge),
2038,nl,238,Haver,Haver ,gpt-4o,Haver ,
2039,nl,238,Haver ,Haver ,original_name,Haver ,
2040,nl,241,Kapucijners (en grauwe erwten),Kapucijners (en grauwe erwten) ,manual,,Kapucijners (en grauwe erwten)
2041,nl,241,Kapucijners (en grauwe erwten) ,Kapucijners (en grauwe erwten) ,original_name,,Kapucijners (en grauwe erwten)
2042,nl,242,"Bonen, bruine","Bonen, bruine-",gpt-4o,"Bonen, bruine-",
2043,nl,242,"Bonen, bruine-","Bonen, bruine-",original_name,"Bonen, bruine-",
2044,nl,244,"Erwten, groene/gele (groen te oogsten)","Erwten, groene/gele (groen te oogsten)",original_name,"Erwten, groene/gele, groen te oogsten",
2045,nl,244,"Erwten, groene/gele, groen te oogsten","Erwten, groene/gele (groen te oogsten)",manual,"Erwten, groene/gele, groen te oogsten",
2046,nl,246,Karwijzaad,Karwijzaad,original_name,Karwijzaad (oogst dit jaar),
2047,nl,246,Karwijzaad (oogst dit jaar),Karwijzaad,manual,Karwijzaad (oogst dit jaar),
2048,nl,247,Blauwmaanzaad,Blauwmaanzaad ,gpt-4o,Blauwmaanzaad ,
2049,nl,247,Blauwmaanzaad ,Blauwmaanzaad ,original_name,Blauwmaanzaad ,
2050,nl,258,Luzerne,Luzerne ,gpt-4o,Luzerne ,
2051,nl,258,Luzerne ,Luzerne ,original_name,Luzerne ,
2052,nl,259,"Mais, snij-","Maïs, snij-",gpt-4o,"Maïs, snij-",
2053,nl,259,"Maïs, snij-","Maïs, snij-",original_name,"Maïs, snij-",
2054,nl,265,"Grasland, blijvend","Grasland, blijvend ",gpt-4o,"Grasland, blijvend ",
2055,nl,265,"Grasland, blijvend ","Grasland, blijvend ",original_name,"Grasland, blijvend ",
2056,nl,2652,"Granen, overig","Granen, overig",original_name,"Granen, overig",
2057,nl,2652,Overige granen,"Granen, overig",gpt-4o,"Granen, overig",
2058,nl,266,"Grasland, tijdelijk","Grasland, tijdelijk ",gpt-4o,"Grasland, tijdelijk ",
2059,nl,266,"Grasland, tijdelijk ","Grasland, tijdelijk ",original_name,"Grasland, tijdelijk ",
2060,nl,2720,"Broccoli, zaden en opkweekmateriaal","Broccoli, zaden en opkweekmateriaal",original_name,"Broccoli, zaden en opkweekmateriaal",
2061,nl,2720,"Brocolli, zaden en opkweekmateriaal","Broccoli, zaden en opkweekmateriaal",gpt-4o,"Broccoli, zaden en opkweekmateriaal",
